group,original,renamed,object,description,credit,source,contact,permissions,recieved?,passQC?,ready?,revision?,notes
aaa,mia_6000030.tif ,mia_6000030.tif ,2011.52,"Artist Unknown (Osage)
Friendship Blanket
c. 1900
Wool, beads, silk ribbon
62 5/8 x 68 in. (159.07 x 172.72 cm)
The George Family Acquisition Fund for Native American Art 2011.52 ",© 2014 Minneapolis Institute of Arts,,,,Yes,Yes,Yes,
aaa,1924_Indian_Citizenship_Act.jpg,2014_TDX_MIAArtStories_231.tif,2011.52,U.S. President Calvin Coolidge with four Osage Indians after Coolidge signed the bill granting Indians full citizenship.,,http://en.wikipedia.org/wiki/File:1924_Indian_Citizenship_Act.jpg ,,Wikimedia Commons,Yes,Yes,Yes,
aaa,549508_web_editedOsage-Map.jpg,2014_TDX_MIAArtStories_250.tif,2011.52,Osage Ancestral Territory map.,,"http://pawhuskajournalcapital.com/sites/pawhuskajournalcapital.com/files/article/549508_web_editedOsage-Map.jpg
",Osage Nation Tribal Museum 918-287-5441,Requested,Yes,Yes,Yes,
aaa,Map_of_Traditional_Osage_Tribal_Lands_by_Late_17th_Century.jpg,2014_TDX_MIAArtStories_240.tif,2011.52,Map of Traditional Osage Tribal Lands by late 17th century.,,http://upload.wikimedia.org/wikipedia/commons/a/ae/Map_of_Traditional_Osage_Tribal_Lands_by_Late_17th_Century.jpg ,,Wikimedia Commons,Yes,Yes,Yes,
aaa,Little_osages.jpg,2014_TDX_MIAArtStories_239.tif,2011.52,"Charles B.J. de Saint-Memin
An Osage Warrior, c. 1807
",Wikimedia Commons,http://commons.wikimedia.org/wiki/File:Little_osages.jpg ,,Wikimedia Commons,Yes,Yes,Yes,
aaa,mia_6002382.tif,mia_6002382.tif,2012.27,"Artist Unknown (Innu / Naskapi)
Hunting Coat
18th century
Caribou hide, pigment
39 1/4 x 59 in. (99.7 x 149.86 cm)
The Robert J. Ulrich Works of Art Purchase Fund 2012.27",© 2014 Minneapolis Institute of Arts,,,,Yes,Yes,Yes,
aaa,mia_6002387.tif,mia_6002387.tif,2012.27,"Artist Unknown (Innu / Naskapi)
Hunting Coat
18th century
Caribou hide, pigment
39 1/4 x 59 in. (99.7 x 149.86 cm)
The Robert J. Ulrich Works of Art Purchase Fund 2012.27",© 2014 Minneapolis Institute of Arts,,,,Yes,Yes,Yes,
aaa,mia_6003312.tif,mia_6003312.tif,2012.27,"Artist Unknown (Innu / Naskapi)
Hunting Coat
18th century
Caribou hide, pigment
39 1/4 x 59 in. (99.7 x 149.86 cm)
The Robert J. Ulrich Works of Art Purchase Fund 2012.27",© 2014 Minneapolis Institute of Arts,,,,Yes,Yes,Yes,
aaa,mia_6002370.tif,mia_6002370.tif,2012.27,"Artist Unknown (Innu / Naskapi)
Hunting Coat
18th century
Caribou hide, pigment
dats,13126v.jpg,2014_TDX_MIAArtStories_124.tif,2012.11,"Kirkwood Plantation probably looked quite like Dunleith, this well-preserved Greek-Revival
plantation near Natchez, Mississippi. ","Photo from the Carol M. Highsmith Archive, Library of Congress, Prints
and Photographs Division",21,http://www.loc.gov/pictures/resource/highsm.13126/?co=highsm,,,Yes,Yes,Yes,
dats,"120727_mia329_7928.jpg
",N/A,2012.11,"Tools of the Trade: The William Howard Writing Desk from Kirkwood Plantation
May 19 - July 29, 2012
Cargill Gallery
Minneapolis Institute of Arts

",© 2014 Minneapolis Institute of Arts,21.5,,,,Yes,Yes,Yes,Exhibition view
dats,mia_5005053.tif,N/A,"69.80.1a,b","Vincenzo Coaci, Italian, 1756-94
Inkstand, 1792
Silver, silver gilt, lapis lazuli, and rosso antico marble
28 ½  x 20 ½  x 14 ¾ 
Gift of funds from The Morse Foundation,  69.80.1a,b

",© 2014 Minneapolis Institute of Arts,22,,,,Yes,Yes,Yes,front view
dats,Piranesi-16028.jpg,2014_TDX_MIAArtStories_147.tif,"69.80.1a,b","Giovanni Battista Piranesi, Italian, 1720-78
Veduta della Piazza di Monte Cavallo, mid 18th century
Etching
21 x 30 ¾  

",,23,"

http://commons.wikimedia.org/wiki/File:Piranesi-16028.jpg


",,,Yes,Yes,Yes,
dats,Piazza_di_Monte_Cavallo.jpg,2014_TDX_MIAArtStories_146.tif,"69.80.1a,b","Ippolito Caffi, Italian, 1809-66
Piazza di Monte Cavallo o del Quirinale, Rome 


",Museo di Roma,24,http://en.wikipedia.org/wiki/File:Piazza_di_Monte_Cavallo.jpg,"Museo di Roma  ???
http://en.museodiroma.it/didattica/didattica_per_le_scuole/visite_didattiche_gratuite_per_le_scuole_medie_e_superiori",,Yes,Yes,Yes,
dats,mia_5005067_001.tif,N/A,"69.80.1a,b","Vincenzo Coaci, Italian, 1756-94
Inkstand, 1792
Silver, silver gilt, lapis lazuli, and rosso antico marble
28 ½  x 20 ½  x 14 ¾ 
Gift of funds from The Morse Foundation,  69.80.1a,b

",© 2014 Minneapolis Institute of Arts,25,,,,Yes,Yes,Yes,Inkstand with case
dats,mia_3000212.tif,N/A,"69.80.1a,b","Vincenzo Coaci, Italian, 1756-94
Inkstand, 1792
Silver, silver gilt, lapis lazuli, and rosso antico marble
28 ½  x 20 ½  x 14 ¾ 
Gift of funds from The Morse Foundation,  69.80.1a,b

",© 2014 Minneapolis Institute of Arts,26,,,,Yes,Yes,Yes,inkstand detail
dats,Süleymaniye_Mosque_(8393803091).jpg,2014_TDX_MIAArtStories_148.tif,"69.80.1a,b","Mimar Sinan, Turkish, c. 1489/1490–July 17, 1588
The Süleymaniye Mosque, Istanbul, Turkey 1558",,27,http://upload.wikimedia.org/wikipedia/commons/d/df/S%C3%BCleymaniye_Mosque_%288393803091%29.jpg,,,Yes,Yes,Yes,
dats,mia_3000191.tif ,N/A,"69.80.1a,b","Vincenzo Coaci, Italian, 1756-94
Inkstand, 1792
Silver, silver gilt, lapis lazuli, and rosso antico marble
28 ½  x 20 ½  x 14 ¾ 
Gift of funds from The Morse Foundation,  69.80.1a,b

",© 2014 Minneapolis Institute of Arts,28,,,,Yes,Yes,Yes,Inkstand horse detail
dats,mia_3000189.tif ,N/A,"69.80.1a,b","Vincenzo Coaci, Italian, 1756-94
Inkstand, 1792
Silver, silver gilt, lapis lazuli, and rosso antico marble
28 ½  x 20 ½  x 14 ¾ 
Gift of funds from The Morse Foundation,  69.80.1a,b

",© 2014 Minneapolis Institute of Arts,29,,,,Yes,Yes,Yes,Inkstand horse lid open detail
dats,mia_3000194.tif  ,N/A,"69.80.1a,b","Vincenzo Coaci, Italian, 1756-94
Inkstand, 1792
Silver, silver gilt, lapis lazuli, and rosso antico marble
28 ½  x 20 ½  x 14 ¾ 
Gift of funds from The Morse Foundation,  69.80.1a,b

",© 2014 Minneapolis Institute of Arts,30,,,,Yes,Yes,Yes,Inkstand bird detail
dats,mia_3000201.tif,N/A,"69.80.1a,b","Vincenzo Coaci, Italian, 1756-94
Inkstand, 1792
Silver, silver gilt, lapis lazuli, and rosso antico marble
28 ½  x 20 ½  x 14 ¾ 
Gift of funds from The Morse Foundation,  69.80.1a,b

",© 2014 Minneapolis Institute of Arts,31,,,,Yes,Yes,Yes,Inkstand bird detail
dats,"mia_3000211.tif
",N/A,"69.80.1a,b","Vincenzo Coaci, Italian, 1756-94
Inkstand, 1792
Silver, silver gilt, lapis lazuli, and rosso antico marble
28 ½  x 20 ½  x 14 ¾ 
Gift of funds from The Morse Foundation,  69.80.1a,b

",© 2014 Minneapolis Institute of Arts,32,,,,Yes,Yes,Yes,Inkstand drawer open with cards detail
dats,5050161212820057.jpg,2014_TDX_MIAArtStories_126.tif,"69.80.1a,b","Salvator Rosa
Soldier Holding a Long Sword with Both Hands, from the series Figurine, ca. 1656–57 
Etching With Drypoint
5 ½ x 3 ¾  (image)
Achenbach Foundation for Graphic Arts, 1963.30.37515",Fine Arts Museum of San Francisco,33,"http://art.famsf.org/salvator-rosa/soldier-holding-long-sword-both-hands-series-figurine-19633037515

",Fine Arts Museum of San Francisco,,Yes,Yes,Yes,
dats,"mia_3000200.tif
",N/A,"69.80.1a,b","Vincenzo Coaci, Italian, 1756-94
Inkstand, 1792
Silver, silver gilt, lapis lazuli, and rosso antico marble
28 ½  x 20 ½  x 14 ¾ 
Gift of funds from The Morse Foundation,  69.80.1a,b

",© 2014 Minneapolis Institute of Arts,34,,,,Yes,Yes,Yes,Inkstand drawer open 
dats,mia_3000203.tif,N/A,"69.80.1a,b","Vincenzo Coaci, Italian, 1756-94
Inkstand, 1792
Silver, silver gilt, lapis lazuli, and rosso antico marble
28 ½  x 20 ½  x 14 ¾ 
Gift of funds from The Morse Foundation,  69.80.1a,b

",© 2014 Minneapolis Institute of Arts,35,"
",,,Yes,Yes,Yes,drawer detail of lion & snake
dats,minerva_1.tif,2014_TDX_MIAArtStories_145.tif,"69.80.1a,b","Minerva and her Serpent
L. W. Yaggy and T. L. Haines, Museum of Antiquity (New York: Standard
Publishing House, 1882) 530
Courtesy the private collection of Roy Winkelman


",Florida Center for Instructional Technology,36,"

http://etc.usf.edu/clipart/1600/1636/minerva_1.htm

",http://etc.usf.edu/clipart/info/license,,Yes,Yes,Yes,
dats,mia_3000209.tif,N/A,"69.80.1a,b","Vincenzo Coaci, Italian, 1756-94
Inkstand, 1792
Silver, silver gilt, lapis lazuli, and rosso antico marble
28 ½  x 20 ½  x 14 ¾ 
Gift of funds from The Morse Foundation,  69.80.1a,b

",© 2014 Minneapolis Institute of Arts,37,,,,Yes,Yes,Yes,signature
dats,mia_3000204.tif,N/A,"69.80.1a,b","Vincenzo Coaci, Italian, 1756-94
Inkstand, 1792
Silver, silver gilt, lapis lazuli, and rosso antico marble
28 ½  x 20 ½  x 14 ¾ 
Gift of funds from The Morse Foundation,  69.80.1a,b

",© 2014 Minneapolis Institute of Arts,38,,,,Yes,Yes,Yes,top ornament star
dats,mia_5005053.tif,N/A,"69.80.1a,b","Vincenzo Coaci, Italian, 1756-94
Inkstand, 1792
Silver, silver gilt, lapis lazuli, and rosso antico marble
28 ½  x 20 ½  x 14 ¾ 
Gift of funds from The Morse Foundation,  69.80.1a,b

",© 2014 Minneapolis Institute of Arts,39,,,,Yes,Yes,Yes,overall front view
dats,mia_5005052.tif,N/A,"69.80.1a,b","Vincenzo Coaci, Italian, 1756-94
Inkstand, 1792
Silver, silver gilt, lapis lazuli, and rosso antico marble
28 ½  x 20 ½  x 14 ¾ 
Gift of funds from The Morse Foundation,  69.80.1a,b

",© 2014 Minneapolis Institute of Arts,40,,,,Yes,Yes,Yes,aerial view
dats,mia_5005067_001.tif,N/A,"69.80.1a,b","Vincenzo Coaci, Italian, 1756-94
Inkstand, 1792
Silver, silver gilt, lapis lazuli, and rosso antico marble
28 ½  x 20 ½  x 14 ¾ 
Gift of funds from The Morse Foundation,  69.80.1a,b

",© 2014 Minneapolis Institute of Arts,41,,,,Yes,Yes,Yes,inkstand with case
dats,Umberto_II_Italia.jpg,2014_TDX_MIAArtStories_150.tif,"69.80.1a,b","King of Italy (May 9, 1946–June 12, 1946)
Umberto II, the Prince of Piedmont

",,42,"

http://commons.wikimedia.org/wiki/File:Umberto_II_Italia.jpg

",,,Yes,Yes,Yes,
dats,mia_49930a.tif,N/A,2005.138,"Hans Ledwinka, Austrian, 1878-1967
Ringhoffer-Tatra-Werke AG, Czech Republic, est. 1850
Tatra T87 four-door sedan, 1948 (designed 1936)
All-metal construction
52 x 66 x 192 in.
Gift of funds from Regis Foundation, 2005.138

",© 2014 Minneapolis Institute of Arts,43,,,,Yes,Yes,Yes,side view
dats,mia_49916a.tif,N/A,2005.138,"Hans Ledwinka, Austrian, 1878-1967
Ringhoffer-Tatra-Werke AG, Czech Republic, est. 1850
Tatra T87 four-door sedan, 1948 (designed 1936)
All-metal construction
52 x 66 x 192 in.
Gift of funds from Regis Foundation, 2005.138

",© 2014 Minneapolis Institute of Arts,44,,,,Yes,Yes,Yes,front view
dats,mia_49920a.tif,N/A,2005.138,"Hans Ledwinka, Austrian, 1878-1967
Ringhoffer-Tatra-Werke AG, Czech Republic, est. 1850
Tatra T87 four-door sedan, 1948 (designed 1936)
All-metal construction
52 x 66 x 192 in.
Gift of funds from Regis Foundation, 2005.138

",© 2014 Minneapolis Institute of Arts,45,,,,Yes,Yes,Yes,3/4 view
dats,mia_49956a.tif,N/A,2005.138,"Hans Ledwinka, Austrian, 1878-1967
Ringhoffer-Tatra-Werke AG, Czech Republic, est. 1850
Tatra T87 four-door sedan, 1948 (designed 1936)
All-metal construction
52 x 66 x 192 in.
Gift of funds from Regis Foundation, 2005.138",© 2014 Minneapolis Institute of Arts,46,,,,Yes,Yes,Yes,interior dash board view
dats,"
mia_49950a.tif",N/A,2005.138,"Hans Ledwinka, Austrian, 1878-1967
Ringhoffer-Tatra-Werke AG, Czech Republic, est. 1850
Tatra T87 four-door sedan, 1948 (designed 1936)
All-metal construction
52 x 66 x 192 in.
Gift of funds from Regis Foundation, 2005.138",© 2014 Minneapolis Institute of Arts,46.5,,,,Yes,Yes,Yes,"Back view
Author: Jennifer Olivarez"
dats,mia_49940a.tif,N/A,2005.138,"Hans Ledwinka, Austrian, 1878-1967
Ringhoffer-Tatra-Werke AG, Czech Republic, est. 1850
Tatra T87 four-door sedan, 1948 (designed 1936)
All-metal construction
52 x 66 x 192 in.
Gift of funds from Regis Foundation, 2005.138",© 2014 Minneapolis Institute of Arts,47,,,,Yes,Yes,Yes,Engine view
dats,mia_49958a.tif,N/A,2005.138,"Hans Ledwinka, Austrian, 1878-1967
Ringhoffer-Tatra-Werke AG, Czech Republic, est. 1850
Tatra T87 four-door sedan, 1948 (designed 1936)
All-metal construction
52 x 66 x 192 in.
Gift of funds from Regis Foundation, 2005.138",© 2014 Minneapolis Institute of Arts,48,,,,Yes,Yes,Yes,Tatra logo view
dats,mia_49910a.tif,N/A,2005.138,"Hans Ledwinka, Austrian, 1878-1967
Ringhoffer-Tatra-Werke AG, Czech Republic, est. 1850
Tatra T87 four-door sedan, 1948 (designed 1936)
All-metal construction
52 x 66 x 192 in.
Gift of funds from Regis Foundation, 2005.138",© 2014 Minneapolis Institute of Arts,52,,,,Yes,Yes,Yes,3/4 door open view
dats,141027_mia329_5042099.tif,2014_TDX_MIAArtStories_185.tif,2005.138,"

Published in Ivan Margolius and John G. Henry, Tatra: The Legacy of Hans Ledwinka
(Harrow, Middlesex, England: SAF, 1990), p. 144.

",,53,"MIA book checked out to JKO
10/02/14 VRS req book copy
10/22/14 emailed Ana follow up
1/9/15 Ana provided image",,,Yes,Yes,Yes,
dats,609_tatra-t77-2.jpg,2014_TDX_MIAArtStories_119.tif,2005.138,Tatra T77 (1934).,,54,http://tatra-club.com/gallery_detail.php?id=609,,,Yes,Yes,Yes,
dats,1931-1945-volkswagen_beetle-10.jpg,2014_TDX_MIAArtStories_121.tif,2005.138,"1937 VW Beetle Prototype, with Ferdinand Porsche standing in front.",,55,http://auto.howstuffworks.com/1931-1945-volkswagen-beetle.htm,,,Yes,Yes,Yes,
dats,volkswagen-beetle-most-influential-car-1936-model-header.jpg,2014_TDX_MIAArtStories_151.tif,2005.138,1937 VW Beetle.,,56,http://pricinginsider.carsdirect.com/2012/08/21/the-vw-beetle-biggest-impact-in-automotive-history/,,,Yes,Yes,Yes,
dats,mia_49916a.tif,N/A,2005.138,"Hans Ledwinka, Austrian, 1878-1967
Ringhoffer-Tatra-Werke AG, Czech Republic, est. 1850
Tatra T87 four-door sedan, 1948 (designed 1936)
All-metal construction
52 x 66 x 192 in.
Gift of funds from Regis Foundation, 2005.138",© 2014 Minneapolis Institute of Arts,57,,,,Yes,Yes,Yes,
dats,porsche-beetle-vw30-061609.jpg,2014_TDX_MIAArtStories_227.tif,2005.138,"1937 VW Beetle Prototype, with Ferdinand Porsche standing in front.",,58,http://oneighturbo.com/history/porsche-museum-presents-special-exhibition-of-rare-vw-beetle-prototypes/,,,Yes,Yes,Yes,
dats,mia_49930a.tif,N/A,2005.138,"Hans Ledwinka, Austrian, 1878-1967
Ringhoffer-Tatra-Werke AG, Czech Republic, est. 1850
Tatra T87 four-door sedan, 1948 (designed 1936)
All-metal construction
52 x 66 x 192 in.
Gift of funds from Regis Foundation, 2005.138",© 2014 Minneapolis Institute of Arts,59,,,,Yes,Yes,Yes,side view
dats,04_t158_8p5r46-kopie-.jpg,2014_TDX_MIAArtStories_116.tif,2005.138,2014 Tatra Phoenix.,,60,http://www.tatraphoenix.com/en/photos-and-video/,,,Yes,Yes,Yes,
dats,car-pictures.cars.com.png,2014_TDX_MIAArtStories_131.tif,2005.138,2014 VW Beetle A5.,,61,http://www.cars.com/volkswagen/beetle/2014/snapshot,,,Yes,Yes,Yes,
dats,tatra_t-87_saloon_1947_web1_eb1859e677fe825a1c4fe17a8f587af4.jpg,2014_TDX_MIAArtStories_149.tif,2005.138,The Lane Motor Museum’s 1947 Tatra T87.,,62,http://www.lanemotormuseum.org/collection/cars/item/tatra-t-87-saloon-1947,"10/03 DF emailed contact us:
http://www.lanemotormuseum.org/about/contact-us?skipcache=rsform542ef9139abb3",,Yes,Yes,Yes,
dats,leno-tatra-0511-mdn.jpg,2014_TDX_MIAArtStories_142.tif,2005.138,"Popular Mechanics
Jay Leno's Tatra T87: The High-Mileage Cruiser of the '30s
May 9, 2011",,64,http://www.popularmechanics.com/cm/popularmechanics/images/6r/leno-tatra-0511-mdn.jpg,,,Yes,Yes,Yes,
dats,mia_5017717.tif,N/A,2010.11.1a-c,"Johann Friedrich Baer, French, 1721-1795
Masterpiece cup and cover, 1746
Silver, parcel-gilt inside
14 11/16 x 5 7/8 x 5 1/4 in.
Gift of funds from Mary Agnes and Al McQuinn, 2010.11.1a-c",© 2014 Minneapolis Institute of Arts,67,,,,Yes,Yes,Yes,
dats,mia_1024458.tif,N/A,2010.11.1a-c,Detail Hercules slays the three-headed monster.,© 2014 Minneapolis Institute of Arts,68,,,,Yes,Yes,Yes,
dats,mia_5017633.tif,N/A,2010.11.1a-c,Detail lid illustrating the artist in his studio.,© 2014 Minneapolis Institute of Arts,69,,,,Yes,Yes,Yes,
dats,mia_1024528.tif,N/A,2010.11.1a-c,"Detail Pan, the Greek half-goat/half-human god. ",© 2014 Minneapolis Institute of Arts,70,,,,Yes,Yes,Yes,
dats,mia_1024504.tif,N/A,2010.11.1a-c,Detail battle scene.,© 2014 Minneapolis Institute of Arts,71,,,,Yes,Yes,Yes,
dats,Musée_historique_de_Strasbourg-Duc_de_Lorraine_à_Strasbourg-1744.jpg,2014_TDX_MIAArtStories_225.tif,2010.11.1a-c,"Johann Tobias Sonntag,  German, 1716-74
Duke of Lorraine Crossing the Rhine before Strasbourg, 1744
Oil in canvas
Strasbourg Historical Museum 88.2006.0.286",,72,"http://commons.wikimedia.org/wiki/File:Musée_historique_de_Strasbourg-Duc_de_Lorraine_à_Strasbourg-1744.jpg

","Musee
historique de Strasbourg

Strasbourg Historical Museum",,Yes,Yes,Yes,
dats,mia_1024518.tif,N/A,2010.11.1a-c,Detail inscription at the base of the cup. ,© 2014 Minneapolis Institute of Arts,73,,,,Yes,Yes,Yes,
dats,mia_1024518.tif,N/A,2010.11.1a-c,Detail silver-gilt cup liner.,© 2014 Minneapolis Institute of Arts,74,,,,Yes,Yes,Yes,
dats,Saint_Eligius_in_his_workshop.jpg,2014_TDX_MIAArtStories_228.tif,2010.11.1a-c,"Attributed to Meester van de Bileam 
Heilige Eligius in zijn werkplaats, 1440– 60
Paper
4.5 × 7.25 in.
Rijksmuseum Amsterdam RP-P-OB-963


 ",,75,"http://en.wikipedia.org/wiki/Goldsmith#mediaviewer/File:Saint_Eligius_in_his_workshop.jpg
",Rijksmuseum Amsterdam,,Yes,Yes,Yes,
dats,Saint_Eligius_in_his_workshop.jpg,2014_TDX_MIAArtStories_228_Crop.tif,2010.11.1a-c,"Attributed to Meester van de Bileam 
Heilige Eligius in zijn werkplaats, 1440– 60 (detail)
Paper
4.5 × 7.25 in.
RP-P-OB-963",,76,,,,Yes,Yes,Yes,Josh to create crop of anvil
dats,mia_1024458.tif,N/A,2010.11.1a-c,Detail Hercules slays the three-headed monster. ,© 2014 Minneapolis Institute of Arts,77,,,,Yes,Yes,Yes,
dats,"

mia_1024566.tif

",N/A,2010.11.1a-c,"Johann Friedrich Baer, French, 1721-1795
Masterpiece cup and cover, 1746
Silver, parcel-gilt inside
14 11/16 x 5 7/8 x 5 1/4 in.
Gift of funds from Mary Agnes and Al McQuinn, 2010.11.1a-c",© 2014 Minneapolis Institute of Arts,79,,,,Yes,Yes,Yes,
dats,"

mia_5017595.tif

",N/A,2010.11.1a-c,"Johann Friedrich Baer, French, 1721-1795
Masterpiece cup and cover, 1746
Silver, parcel-gilt inside
14 11/16 x 5 7/8 x 5 1/4 in.
Gift of funds from Mary Agnes and Al McQuinn, 2010.11.1a-c",© 2014 Minneapolis Institute of Arts,80,,,,Yes,Yes,Yes,
dats,mia_5017595.tif,N/A,2010.11.1a-c,"Johann Friedrich Baer, French, 1721-1795
Masterpiece cup and cover, 1746
Silver, parcel-gilt inside
14 11/16 x 5 7/8 x 5 1/4 in.
Gift of funds from Mary Agnes and Al McQuinn, 2010.11.1a-c",© 2014 Minneapolis Institute of Arts,81,,,,Yes,Yes,Yes,
dats,mia_5017595.tif,N/A,2010.11.1a-c,"Johann Friedrich Baer, French, 1721-1795
Masterpiece cup and cover, 1746
Silver, parcel-gilt inside
14 11/16 x 5 7/8 x 5 1/4 in.
Gift of funds from Mary Agnes and Al McQuinn, 2010.11.1a-c",© 2014 Minneapolis Institute of Arts,82,,,,Yes,Yes,Yes,
dats,mia_1024495.tif,N/A,2010.11.1a-c,Detail examples of Baer using multiple techniques. ,© 2014 Minneapolis Institute of Arts,83,,,,Yes,Yes,Yes,
dats,"cropped image:
http://www.otstrasbourg.fr/images/plaquetteCorporation_ang_2013.pdf",2014_TDX_MIAArtStories_226.tif,2010.11.1a-c,Guild images.,,84,http://www.otstrasbourg.fr/images/plaquetteCorporation_ang_2013.pdf,,,Yes,Yes,Yes,
dats,141226_mia329_5043420.tif,141226_mia329_5043420.tif,2010.11.1a-c,"Baer's silver mark or ""hallmark"".","Image captured from Christie’s catalog entry on
Lot 121 (Sale 6727, Important Silver, 11 June 2003, London)",85,"Image captured from Christie’s catalog entry on
Lot 121 (Sale 6727, Important Silver, 11 June 2003, London) 

Copy stand image completed by Ana 1/9/15",,,Yes,Yes,Yes,
dats,mia_5017530.tif,N/A,2010.11.1a-c,"Attributed to Johann Daniel Heimlich, French,1740–96
Portrait of the Silversmith Johann Friedrich Baer, c.1770
Oil on canvas
37 1/2 x 30 in.
Gift of Achim Neuse and Volker Wurster, in association with the purchase of
Baer's Masterpiece Cup and Cover with a gift of funds by Mary Agnes and Al
McQuinn, 2010.11.2",© 2014 Minneapolis Institute of Arts,86,,,,Yes,Yes,Yes,
dats,DP809503.jpg,2014_TDX_MIAArtStories_222.tif,2010.11.1a-c,"Pierre Edmé Babel, French,  1720–75
Study for a Cartouche, mid 18th century
Pen and brown ink, brush and brown and gray wash
15 7/16 x 10 3/8 in. 
Purchase, Anne and Carl Stern Gift, 1957, 57.570


",The Metropolitan Museum of Art,87,"http://www.metmuseum.org/collection/the-collection-online/search/341299

",The Metropolitan Museum of Art,,Yes,Yes,Yes,
dats,Versailles_Plan_Jean_Delagrive.jpg,2014_TDX_MIAArtStories_230.tif,2010.11.1a-c,"Jean Delagrive, French, 1689-1757
Plan de Versailles, 1746
Bibliothèque nationale de France


",,88,"http://en.wikipedia.org/wiki/Palace_of_Versailles#mediaviewer/File:Versailles_Plan_Jean_Delagrive.jpg

",Bibliothèque nationale de France,,Yes,Yes,Yes,
dats,"Fragonard,_The_Swing.jpg",2014_TDX_MIAArtStories_223.tif,2010.11.1a-c,"Jean-Honoré Fragonard, French, 1732-1806       
The Swing, 1767
Oil on canvas
31 ¾ x 24.5 in.
Wallace Collection, London, United Kingdom

",,89,"

http://en.wikipedia.org/wiki/The_Swing_(painting)

","Wallace Collection, London, United Kingdom",,Yes,Yes,Yes,
dats,131223_mia329_9364.jpg,N/A,99.159a-d,"McKim, Mead, and White, American, 1879-1961
Model of original scheme for the Minneapolis Society of Fine Arts, c. 1912
Wood, plaster, and paint
12 5/8 x 83 3/8 x 77 in. 
Transfer from The Minneapolis Society of Fine Arts, 99.159a-d

",© 2014 Minneapolis Institute of Arts,90,,,,Yes,Yes,Yes,"front entrance detail
Author: Jennifer Olivarez"
dats,220px-TempleOfPortunus-ForumBoarium.jpg,2014_TDX_MIAArtStories_308.tif,99.159a-d,"Temple of Portunus, Rome, Italy.",,91,http://en.wikipedia.org/wiki/Temple_of_Portunus,,,Yes,Yes,Yes,
dats,060610_mia345_0107.tif,N/A,99.159a-d,"Minneapolis Institute of Arts, North (Old Main) entrance.",© 2014 Minneapolis Institute of Arts,92,,,,Yes,Yes,Yes,Josh to locate in MediaBin -Jlynn
dats,131223_mia329_9354.jpg  ,N/A,99.159a-d,"McKim, Mead, and White, American, 1879-1961
Model of original scheme for the Minneapolis Society of Fine Arts, c. 1912
Wood, plaster, and paint
12 5/8 x 83 3/8 x 77 in. 
Transfer from The Minneapolis Society of Fine Arts, 99.159a-d

",© 2014 Minneapolis Institute of Arts,93,,,,Yes,Yes,Yes,Orchestral Hall detail
dats,Orchestra_Hall_Interior.jpg,2014_TDX_MIAArtStories_438.tif,99.159a-d,"Orchestra Hall in downtown Minneapolis (interior), original building by Hardy Holzman Pfeiffer Associates, 1974, 2013 addition by KPMB Architects.",,94,"
https://upload.wikimedia.org/wikipedia/commons/thumb/7/74/Orchestra_Hall_Interior.jpg/512px-Orchestra_Hall_Interior.jpg",,,Yes,Yes,Yes,
dats,131223_mia329_9348.jpg,N/A,99.159a-d,"McKim, Mead, and White, American, 1879-1961
Model of original scheme for the Minneapolis Society of Fine Arts, c. 1912
Wood, plaster, and paint
12 5/8 x 83 3/8 x 77 in. 
Transfer from The Minneapolis Society of Fine Arts, 99.159a-d

",© 2014 Minneapolis Institute of Arts,95,,,,Yes,Yes,Yes,Sculptural hall detail
dats,PCD20030620_4807_IMG0023.tif,N/A,99.159a-d,"McKim, Mead, and White, American, 1879-1961
Model of original scheme for the Minneapolis Society of Fine Arts, c. 1912
Wood, plaster, and paint
12 5/8 x 83 3/8 x 77 in. 
Transfer from The Minneapolis Society of Fine Arts, 99.159a-d

",© 2014 Minneapolis Institute of Arts,96,,,,Yes,Yes,Yes,"handles indicated
(edited insert circles on handles)"
dats,mia_34516a.tif,N/A,99.159a-d,"McKim, Mead and White, North Elevation Proposed Building, Minneapolis Museum of Fine Arts (Minneapolis Institute of Arts). 1912, pen, ink, ink wash, and graphite, Transfer from the Archives, 99.158.1
",© 2014 Minneapolis Institute of Arts,97,,,,Yes,Yes,Yes,
dats,8549458680_60eb161127_o.jpg,2014_TDX_MIAArtStories_310.tif,99.159a-d,"Clinton Morrison, one of the Society’s founding members, donated his family estate, Villa Rosa.",,98,https://www.flickr.com/photos/69184488@N06/8549458680/in/photostream/; ,,,Yes,Yes,Yes,
dats,"060811_mia153_003.tif

","060811_mia153_003.tif

",99.159a-d,"Construction of the 24th Street façade of the McKim, Mead and White-designed MIA building, c. 1913-14.",,99,,,,Yes,Yes,Yes,
dats,img04217.jpg,img04217.jpg,99.159a-d,MIA 1915 (people walking up stairs).,,100,,,,Yes,Yes,Yes,
dats,150112_mia329_5043605.tif,150112_mia329_5043605.tif,99.159a-d," 
Main Hall, Image from
page 3, Bulletin of the Minneapolis Institute of Arts, Volume IV
Numbers 1-2, January-February 1915.",,101," Ana to copy stand
image # provided 01/13

",,,Yes,Yes,Yes,
